,favorite_count,favorited,id_str,is_quote_status,lang,place,retweet_count,retweeted,text,timestamp_ms
0,0,False,852210328242933760,True,en,"Castle Rock, CO",0,False,Still relevant https://t.co/wwH8edd5sU,2017-04-12 17:22:30.212
1,0,False,852210327630622720,False,en,"St Louis, MO",0,False,"I'm at Chili Mac's Diner in Saint Louis, MO https://t.co/CX09LOvrH2",2017-04-12 17:22:30.066
2,0,False,852210328049864704,False,en,"Santa Monica, CA",0,False,Good Morning! Listening to @TJR and emailing my life away. What about you? https://t.co/ryXbZ1SoaO,2017-04-12 17:22:30.166
3,0,False,852210327508930560,False,en,"New York, USA",0,False,#CharlieMurphy one funny dude...RIP. https://t.co/eWvsLBJwFK,2017-04-12 17:22:30.037
4,0,False,852210327332769792,False,en,"Columbus, OH",0,False,I like my morning tea piping hot https://t.co/QeGqqRUftd,2017-04-12 17:22:29.995
5,0,False,852210328528187392,False,en,"Ottawa, Ontario",0,False,"""Some 40% of clients noted that senior partners ‘appeared to lack more than basic knowledge of their business'"": https://t.co/pBbDdy9wpV",2017-04-12 17:22:30.280
6,0,False,852210329027305472,False,en,"Collinsville, IL",0,False,kaylees mom is making cheesy potatoes just for me when i come and i can't wait 🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗,2017-04-12 17:22:30.399
7,0,False,852210330361114624,False,en,"Plano, TX",0,False,maybe I am a lil mean..,2017-04-12 17:22:30.717
8,0,False,852210330075791360,True,en,"Radford, VA",0,False,Why are you ugly https://t.co/IWbYSQKC3I,2017-04-12 17:22:30.649
9,0,False,852210330319048704,False,en,"Arizona, USA",0,False,WOOOOOOOOOOOOW BLOOD,2017-04-12 17:22:30.707
10,0,False,852210329706795008,False,en,"Shreveport, LA",0,False,"RIP to a legend, Charlie Murphy https://t.co/5zsjC7huqV",2017-04-12 17:22:30.561
11,0,False,852210330587602944,False,en,"Georgetown, KY",0,False,I've come to realize that guys don't want a girl with a mind of her own they want someone they can walk all over,2017-04-12 17:22:30.771
12,0,False,852210330512044032,False,en,"Bronx, NY",0,False,Just posted a photo @ Yankee Stadium https://t.co/TsZOQ2hUpa,2017-04-12 17:22:30.753
13,0,False,852210330277203968,True,en,"Glassboro, NJ",0,False,"It was a sad season but don't worry, we'll be back https://t.co/2x76hjuqy2",2017-04-12 17:22:30.697
14,0,False,852210331250249728,False,en,"Chicago, IL",0,False,@SGarberGirl The sidewalk marketing in my neighborhood = lit. 😂,2017-04-12 17:22:30.929
15,0,False,852210329706803200,True,en,"Temple, PA",0,False,"@realDonaldTrump grabbed those ""raqs"" by the ....  Oh wait, Cereal, er uh Syria. Right. Then he said to Capt. Crunc… https://t.co/owDbuKzx7n",2017-04-12 17:22:30.561
16,0,False,852210331703164928,False,en,"Buena Park, CA",0,False,@AliRiots @nicolesbrianna Creepy Weeabu fans that's who.... I didn't want to find out about their marriage that way...,2017-04-12 17:22:31.037
17,0,False,852210331631931392,True,en,"Waukegan, IL",0,False,WHAT THE FUUUUCK 😢😥😭 https://t.co/hOexOaDJLI,2017-04-12 17:22:31.020
18,0,False,852210329203363840,False,en,"Phoenix, AZ",0,False,Last day at #restaurantleadership @MomentFeed https://t.co/zc3aMfIkxS,2017-04-12 17:22:30.441
19,0,False,852210332030324736,False,en,"Albuquerque, NM",0,False,I'm sick to the stomach rn,2017-04-12 17:22:31.115
20,0,False,852210333246668800,False,en,"Surrey, British Columbia",0,False,PERSONA 5 FINALLY CAME IN THE MAIL but where is my orzly screen protector I ordered a month ago,2017-04-12 17:22:31.405
21,0,False,852210332793794560,True,en,"Georgia, USA",0,False,"Washington Post story discloses that Obama administration did,indeed, obtain FISA Court authority to spy on a Trump… https://t.co/vaEPRTXx3H",2017-04-12 17:22:31.297
22,0,False,852210334391615488,False,en,"Georgia, USA",0,False,"We're #hiring! Click to apply: Part-time Dockworker - https://t.co/9oIuKKQKXt #Labor #Lawrenceville, GA #Job #Jobs #CareerArc",2017-04-12 17:22:31.678
23,0,False,852210334626492416,False,en,"Cleveland, OH",0,False,"Can you recommend anyone for this #job in #Cleveland, OH? https://t.co/BxcXRX1z3F #Physician #Veterans #Hiring #CareerArc",2017-04-12 17:22:31.734
24,0,False,852210335037628416,False,en,"Calabasas, CA",0,False,Mann... RIP Charlie Murphy 😔,2017-04-12 17:22:31.832
25,0,False,852210335130030080,False,en,"California, USA",0,False,Yours Truly and ELAC VP Ms. Pinell addressing our ELAC parents @ @… https://t.co/iW1s1PxNGL,2017-04-12 17:22:31.854
26,0,False,852210335129927680,False,en,"Denver, CO",0,False,I never fly without my Executive Club @British_Airways @AviosUK points! Get your first 1000 points on me: https://t.co/VR0mnjXMeH,2017-04-12 17:22:31.854
27,0,False,852210335285161984,True,en,"Georgia, USA",0,False,Young folk dont know shit lol https://t.co/NeQBAZeIKP,2017-04-12 17:22:31.891
28,0,False,852210335729766400,False,en,"Collinsville, VA",0,False,One person can only do so much,2017-04-12 17:22:31.997
29,0,False,852210334400225280,False,en,"San Francisco, CA",0,False,@JuliSingh_ 5 words 😬,2017-04-12 17:22:31.680
30,0,False,852210335805308928,False,en,"Bronx, NY",0,False,Anyone on here versed at flexin Functional resumes ?,2017-04-12 17:22:32.015
31,0,False,852210336195387392,False,en,"Washington, DC",0,False,Customers love demanding refunds with an attitude as if it comes out of my paycheck😭 it don't sis 🤷🏾‍♀️,2017-04-12 17:22:32.108
32,0,False,852210335746596864,False,en,"Los Angeles, CA",0,False,@FoxNews Where has Sessions been hiding all these years? We have been prosecuting those that assault law enforcemen… https://t.co/mWLaV80Usl,2017-04-12 17:22:32.001
33,0,False,852210336379932672,False,en,"Tempe, AZ",0,False,@pspministry @RedNationRising NEVER CONDESCEND TO OUR STAFF -  IT DOESN'T WORK .    TO DISHONOR HOLY GOD DOES NOT W… https://t.co/zn0swofwRm,2017-04-12 17:22:32.152
34,0,False,852210336593825792,False,en,"McDonough, GA",0,False,But I can't help how I feel,2017-04-12 17:22:32.203
35,0,False,852210337222991872,False,en,"Pittsburgh, PA",0,False,Since #VirginiaGraemeBaker #poolspaact has been implemented no child has drown related #drainentrapped @poolsafely @drownalliance #NDPA2017,2017-04-12 17:22:32.353
36,0,False,852210336770007040,False,en,"Houston, TX",0,False,This is exactly what I thought would happen. After that 4-1 defeat to Bayern...Dortmund just look poor. 2-0 Monaco,2017-04-12 17:22:32.245
37,0,False,852210337315270656,False,en,"Boone, NC",0,False,*meanwhile at Camp Appalachian*,2017-04-12 17:22:32.375
38,0,False,852210337340432384,True,en,"Louisville, KY",0,False,and scary as hell https://t.co/XW95jN7DzP,2017-04-12 17:22:32.381
39,0,False,852210337696841728,False,en,"Spokane, WA",0,False,As mortals we are not designed to interact with fallen angel technology or even enter heaven in our mortal forms;,2017-04-12 17:22:32.466
40,0,False,852210337801805824,False,en,"Bronx, NY",0,False,wow R.I.P Charlie Murphy,2017-04-12 17:22:32.491
41,0,False,852210337298268160,False,en,"Mounds View, MN",0,False,"We're #hiring! Click to submit your resume: Crew - https://t.co/qwSteSvt3K #Hospitality #MoundsView, MN #Job #Jobs https://t.co/LB1ux60GXb",2017-04-12 17:22:32.371
42,0,False,852210336774197248,False,en,"Arlington, TX",0,False,Woes 💛 https://t.co/bTdtUuwhIM,2017-04-12 17:22:32.246
43,0,False,852210338141319168,True,en,"Bullhead City, AZ",0,False,That part https://t.co/9gWqcxAprm,2017-04-12 17:22:32.572
44,0,False,852210339034877952,False,en,"Richmond, VA",0,False,Dave East definitely in my top 5,2017-04-12 17:22:32.785
45,0,False,852210338921459712,False,en,"Denver, CO",0,False,"Bud Black just dropped an Allen Iverson ""practice!""",2017-04-12 17:22:32.758
46,0,False,852210338887905280,False,en,"Los Angeles, CA",0,False,"This #job might be a great fit for you: Financial Services Advisory Director - https://t.co/K1IzvtsdBd #Finance #LosAngeles, CA #Hiring",2017-04-12 17:22:32.750
47,0,False,852210339311529984,False,en,"Wanakah, NY",0,False,"We're #hiring! Click to apply: Pharmacy Technician - Target Store - https://t.co/QiQgnXl64O #Healthcare #MountVernon, NY #Job #Jobs",2017-04-12 17:22:32.851
48,0,False,852210339353509888,True,en,"Phoenix, AZ",0,False,Trap is now dead 😂😂 https://t.co/Fk6Sm5201e,2017-04-12 17:22:32.861
49,0,False,852210339978588160,False,en,"Duluth, MN",0,False,@Scott_Hebert Horizooooon is also so good. And Uncharted and Last of Us and Bloodborne and,2017-04-12 17:22:33.010
50,0,False,852210339911540736,False,en,"Lubbock, TX",0,False,We are now taking orders online and over the phone 📱 see something on our Insta story that's not… https://t.co/l1WSgbI56U,2017-04-12 17:22:32.994
51,0,False,852210339827593216,False,en,"Washington, DC",0,False,Schmitt: The real value of Flintlock excercises is the relationships forged among senior African commanders who participate year after year.,2017-04-12 17:22:32.974
52,0,False,852210339911540736,False,en,"Oak Ridge North, TX",0,False,Bates Motel is addicting,2017-04-12 17:22:32.994
53,0,False,852210340213530624,False,en,"Montgomery, AL",0,False,i shot a nigga mammy crib up a 100 times. made the li bitch move out,2017-04-12 17:22:33.066
54,0,False,852210340611985408,False,en,"Chicago, IL",0,False,I'm so fucking annoyed bro,2017-04-12 17:22:33.161
55,0,False,852210340779700224,False,en,"Norfolk, VA",0,False,Left hand on that steering wheel right hand on that boneless breast combo,2017-04-12 17:22:33.201
56,0,False,852210340817498112,False,en,"Omaha, NE",0,False,"RIP Charlie Murphy 😥... Rick James, Prince, Charlie!!! Whyyyyyyyy??? #ChappelleShow",2017-04-12 17:22:33.210
57,0,False,852210341031419904,False,en,"Houston, TX",0,False,How did 15 ppl comment on my snapchat about my finger 💀 it ain't that bad lol,2017-04-12 17:22:33.261
58,0,False,852210341496971264,False,en,"Shaler Township, PA",0,False,HUMBLE by Kendrick is a absolute banger 🔥 🔥,2017-04-12 17:22:33.372
59,0,False,852210340704133120,False,en,"Los Angeles, CA",0,False,Stringbean gets his makeup done https://t.co/TlD96LJAra,2017-04-12 17:22:33.183
60,0,False,852210341312442368,False,en,"Gadsden, AL",0,False,@basicallybeebee Me either.he must have kept it quiet,2017-04-12 17:22:33.328
61,0,False,852210341115117568,False,en,"Hartford, CT",0,False,🚨🚨 Public Service Announcement🚨🚨 DAY PARTY ‼️ DAY PARTY ‼️ DAY PARTY ‼️DAY PARTY ‼️ DAY PARTY… https://t.co/Z66t5pRfiy,2017-04-12 17:22:33.281
62,0,False,852210341823959040,False,en,"Oakland, CA",0,False,fuuuck rip charlie murphy,2017-04-12 17:22:33.450
63,0,False,852210341849309184,False,en,"Fernie, British Columbia",0,False,"So far, today is a good day.
Of note: I am ignoring the elephant in the room at work.",2017-04-12 17:22:33.456
64,0,False,852210341681541120,True,en,"Brooklyn, NY",0,False,"""I heard shalamar got a new girl.. bitch fine as hell"" lmaooooo https://t.co/juqQ16fUil",2017-04-12 17:22:33.416
65,0,False,852210342314876928,False,en,"Houston, TX",0,False,@htxzion Fuck That Gang Do Your Work,2017-04-12 17:22:33.567
66,0,False,852210343098974208,False,en,"Gas City, IN",0,False,"Want to work in #GasCity, IN? View our latest opening: https://t.co/KZOcaKnheC #Transportation #Job #Jobs #Hiring #CareerArc",2017-04-12 17:22:33.754
67,0,False,852210343405395968,False,en,"Charlotte, NC",0,False,@MomsMeet a2 bbq #SnackSimply,2017-04-12 17:22:33.827
68,0,False,852210343459733504,False,en,"Tulsa, OK",0,False,"If you're looking for work in #Tulsa, OK, check out this #job: https://t.co/amgFGcTSNL #Hiring #CareerArc",2017-04-12 17:22:33.840
69,0,False,852210343359127552,False,en,"Milwaukee, WI",0,False,"Interested in a #job in #Milwaukee, WI? This could be a great fit: https://t.co/7UgRBIP8aC #FacilitiesMgmt #Veterans #Hiring #CareerArc",2017-04-12 17:22:33.816
70,0,False,852210343719845888,False,en,"Los Angeles, CA",0,False,Is a burger a sandwich?,2017-04-12 17:22:33.902
71,0,False,852210343816216576,False,en,"Bradley, IL",0,False,"Want to work at Advance Auto Parts? We're #hiring in #Bradley, IL! Click for details: https://t.co/HTsYbH4vTC #Automotive #Job #Jobs",2017-04-12 17:22:33.925
72,0,False,852210343203950592,True,en,"Napa, CA",0,False,THE BEAUTIFUL GAME! GIVES ME THE CHILLS 😍❤️⚽️ https://t.co/GfsUVo5QoX,2017-04-12 17:22:33.779
73,0,False,852210343950655488,False,en,"Zionsville, IN",0,False,"@gob100 @ColinCowherd I wouldn't say we aren't passionate, we just don't kill people in the streets after games lik… https://t.co/pKsjVNCM17",2017-04-12 17:22:33.957
74,0,False,852210343774310400,True,en,"Los Angeles, CA",0,False,Omg no!!!!!!!! https://t.co/TmsqLGQBJB,2017-04-12 17:22:33.915
75,0,False,852210344135081984,False,en,"Florida, USA",0,False,"Can you recommend anyone for this #job in #StJohns, FL? https://t.co/1O7mRCXW6r #regions #regionsbank #Banking #Hiring #CareerArc",2017-04-12 17:22:34.001
76,0,False,852210343858319360,False,en,"Toronto, Ontario",0,False,Dortmund is in trouuuuubble,2017-04-12 17:22:33.935
77,0,False,852210343732551680,True,en,"Memphis, TN",0,False,Wtf. This can't be real ?????? https://t.co/hp1ii6StIK,2017-04-12 17:22:33.905
78,0,False,852210344172941312,False,en,"Illinois, USA",0,False,RT Check out my new review for SHAMAR by @Lydia_Staggs: https://t.co/4bOWQs3nyL … https://t.co/sc24KZpRTe,2017-04-12 17:22:34.010
79,0,False,852210343946338304,False,en,"Chicago, IL",0,False,"See our latest #Chicago, IL #job and click to apply: Maintenance Manager - https://t.co/8VIgoFgFpK #Manufacturing #Hiring",2017-04-12 17:22:33.956
80,0,False,852210344802078720,False,en,"Morrow, GA",0,False,I see why she stopped fw them highschool niggas. Boy u make me happy as can be,2017-04-12 17:22:34.160
81,0,False,852210344944480256,False,en,"Orange Park, FL",0,False,"Want to work at Remedy Intelligent Staffing? We're #hiring in #Jacksonville, FL! Click for details: https://t.co/UsoWmrZYAW #Job #Jobs",2017-04-12 17:22:34.194
82,0,False,852210345158430720,False,en,"Cathedral City, CA",0,False,Go doyers @jessicaalba #ThinkBlue,2017-04-12 17:22:34.245
83,0,False,852210345015955456,False,en,"Fayetteville, GA",0,False,You call too many associates your friends. That's your problem,2017-04-12 17:22:34.211
84,0,False,852210343984201728,False,en,"Springfield, IL",0,False,"Guys, this @Nelly_Mo tweet is fake. https://t.co/EjsIosnOoQ",2017-04-12 17:22:33.965
85,0,False,852210345179463680,False,en,"New Richmond, WI",0,False,"Want to work at Advance Auto Parts? We're #hiring in #NewRichmond, WI! Click for details: https://t.co/oT6zN7498j #Transportation #Job",2017-04-12 17:22:34.250
86,0,False,852210345288638464,False,en,"Bossier City, LA",0,False,Damn Charlie Murphy died,2017-04-12 17:22:34.276
87,0,False,852210345456410624,False,en,"Kettering, MD",0,False,Damn man . Rest in Paradise Charlie Murphy ✊🏽,2017-04-12 17:22:34.316
88,0,False,852210345703858176,False,en,"Kansas, USA",0,False,@LexieGoldnerr Lmfao nice try but that will NEVER work😂,2017-04-12 17:22:34.375
89,0,False,852210345972301824,False,en,"St Clairsville, OH",0,False,Hardest part about my job is pretending to be happy and having a smile on my face when all I want to do is break down.,2017-04-12 17:22:34.439
90,0,False,852210345875841024,False,en,"Washington, DC",0,False,Gotta quote Charlie Murphy all day,2017-04-12 17:22:34.416
91,0,False,852210346043613184,True,en,"Stillwater, OK",0,False,"""I'm cold blooded "" 😂😂💀😅 https://t.co/KmT05ubCtx",2017-04-12 17:22:34.456
92,0,False,852210346362380288,True,en,"Village St George, LA",0,False,Good God this looks amazing https://t.co/YYUxBPlOt8,2017-04-12 17:22:34.532
93,0,False,852210346005868544,False,en,"South Carolina, USA",0,False,"CHARLIE MURPHY!!! #ripcharliemurphy🙏 rest in power! @ Columbia , South Carolina https://t.co/kX1K51GfyE",2017-04-12 17:22:34.447
94,0,False,852210346957864960,True,en,"New Orleans, LA",0,False,Come eat at my house!! https://t.co/6SHz9QpPES,2017-04-12 17:22:34.674
95,0,False,852210347129700352,False,en,"Tacoma, WA",0,False,"We're #hiring! Click to apply: Staff RN- Mary Bridge Med/Surg - https://t.co/tbVhbrmGUI #Nursing #Tacoma, WA #Job #Jobs",2017-04-12 17:22:34.715
96,0,False,852210346366574592,True,en,"Norwich, CT",0,False,They can make anything into a song  I swear https://t.co/DL8gUNOt1j,2017-04-12 17:22:34.533
97,0,False,852210344672063488,False,en,"Vancouver, British Columbia",0,False,"SOLD: 409-205 E. 10th | Mt Pleasant, East Van | Makes you want to have a drink on the patio. https://t.co/3hX4srwpes",2017-04-12 17:22:34.129
98,0,False,852210346001674240,False,en,"Los Angeles, CA",0,False,Get your Climate Action button while their hot! Find us @SierraClubLA_OC #marchforscience #earthdaymixer… https://t.co/SIxN5NGhod,2017-04-12 17:22:34.446
99,0,False,852210347691978752,False,en,"Oregon, OH",0,False,So many mixed signals,2017-04-12 17:22:34.849
100,0,False,852210347507318784,False,en,"Lubbock, TX",0,False,@juanrodz17 That game is going to be wild,2017-04-12 17:22:34.805
101,0,False,852210346798583808,False,en,"Charlotte, NC",0,False,The visual of Ben Carson stuck in an elevator brings me too much joy. https://t.co/odxGGibuA9,2017-04-12 17:22:34.636
102,0,False,852210348048490496,False,en,"Philadelphia, PA",0,False,Here's another nothing that changed into something,2017-04-12 17:22:34.934
103,0,False,852210347259940864,True,en,"Chester, PA",0,False,One of the best #RIP  https://t.co/J2HPVRHYCJ,2017-04-12 17:22:34.746
104,0,False,852210344533667840,False,en,"Mount Pleasant, MI",0,False,2017 Supervisor Conference Committee Members #FOAStrong #GoTeamFOA @DamonHawkins103 https://t.co/uDcHi5Cmsd,2017-04-12 17:22:34.096
105,0,False,852210347628875776,False,en,"Plano, TX",0,False,"Want to work in #Plano, TX? View our latest opening: https://t.co/vjypH8ofxU #Ericsson #Engineering #Job #Jobs… https://t.co/ZkGGdKc0DB",2017-04-12 17:22:34.834
106,0,False,852210349126430720,False,en,"Chicago, IL",0,False,Remember when you could see ppl's top 3 Snapchat friends.....brooooooo,2017-04-12 17:22:35.191
107,0,False,852210349302575104,False,en,"Cetronia, PA",0,False,"RETURNING CHEERLEADERS ONLY - stunt night, tonight, 6-730 LMMS cafeteria.",2017-04-12 17:22:35.233
108,0,False,852210349369696256,False,en,"Austin, TX",0,False,I only wore mascara on my eyes today and now I feel naked,2017-04-12 17:22:35.249
109,0,False,852210349709434880,False,en,"Houston, TX",0,False,My people were so defiant. That's why the only thing the could do was banish them. First to St. Vincent and then to Roatan.,2017-04-12 17:22:35.330
110,0,False,852210349411577856,False,en,"Conyngham, PA",0,False,#OffendEverybodyIn4Words Islam is NOT peaceful,2017-04-12 17:22:35.259
111,0,False,852210349520465920,False,en,"Baton Rouge, LA",0,False,Chillin' with Dylan #atomicpopshop #vinyljunkie #records #shopsmall #bobdylan #blondeonblonde… https://t.co/Hn12g6u1LK,2017-04-12 17:22:35.285
112,0,False,852210346953768960,False,en,"The Village of Indian Hill, OH",0,False,Shout out to my dude at labcorp one stick every time gets my blood https://t.co/W50eDNguRs,2017-04-12 17:22:34.673
113,0,False,852210348719448064,False,en,"Mashpee, MA",0,False,"Can you recommend anyone for this #job? Retail Department Manager - https://t.co/TVTlHboljM #Retail #Mashpee, MA… https://t.co/x7unGSp1xE",2017-04-12 17:22:35.094
114,0,False,852210348924977152,False,en,"Trenton, MI",0,False,"Represent 😎 @ Trenton, Michigan https://t.co/erJidH092V",2017-04-12 17:22:35.143
115,0,False,852210350078521344,False,en,"Detroit, MI",0,False,-- It's A Nice Ass Day!,2017-04-12 17:22:35.418
116,0,False,852210349784920064,False,en,"New Orleans, LA",0,False,Shit people do or say can't easy impress you,2017-04-12 17:22:35.348
117,0,False,852210349612965888,False,en,"Wyoming, MI",0,False,"Rip Charlie Murphy 

😢😭😢 https://t.co/uF9CBw02QV",2017-04-12 17:22:35.307
118,0,False,852210347704496128,False,en,"Kansas City, MO",0,False,Listening to @FrankWhiteIII talk about #ridekc innovation at the @KCDowntowners luncheon! https://t.co/fduiOvjUOb,2017-04-12 17:22:34.852
119,0,False,852210347117355008,False,en,"Fishers, IN",0,False,"We ❤ our school pets, Mocha &amp; Steve, so much that we even write books about them! 🐰 #TCEcardinals  #TCEwrites https://t.co/HjxLAIOm3m",2017-04-12 17:22:34.712
120,0,False,852210350665728000,False,en,"Atlanta, GA",0,False,1 more month.,2017-04-12 17:22:35.558
121,0,False,852210350384717824,False,en,"Marlton, NJ",0,False,@gsaura1 Its eddy and np bro✊🏽,2017-04-12 17:22:35.491
122,0,False,852210350715879424,False,en,"Fort Collins, CO",0,False,Join the Holiday Retirement team! See our latest #job opening here: https://t.co/Cz6u8omOvK #test #careers #Executive #Chef #Hiring,2017-04-12 17:22:35.570
123,0,False,852210351177379840,False,en,"Chicago, IL",0,False,So while gram on twitter I wanna let y'all know now..... I will be through a kickback for my birthday .🤣,2017-04-12 17:22:35.680
124,0,False,852210351076769792,False,en,"Mississippi, USA",0,False,Watchin Reruns of @TotalBellasOnE &amp; ❤️ how @VigoriousChamp showed @SheInFullEffect how to drive a stick shift! @VigoriousChamp can u show me,2017-04-12 17:22:35.656
125,0,False,852210351433277440,False,en,"Lebanon, TN",0,False,Worst week of my entire existence,2017-04-12 17:22:35.741
126,0,False,852210349201903616,False,en,Yankee Stadium,0,False,First helmet nachos of the 2017 season! https://t.co/dho3ObSKVK,2017-04-12 17:22:35.209
127,0,False,852210351810719744,False,en,"Texas, USA",0,False,Now im just hoping i passed my test i just took😨,2017-04-12 17:22:35.831
128,0,False,852210349155565568,False,en,"San Francisco, CA",0,False,ROMANTIC PICNIC WITH MS. JOHNSON by @callhimrenny via Shots Studios: https://t.co/4ZfMqIgBlo https://t.co/gvvRL2K3Be,2017-04-12 17:22:35.198
129,0,False,852210351886278656,False,en,"Portland, OR",0,False,Commercials banned from TV https://t.co/hg9kmIFC70,2017-04-12 17:22:35.849
130,0,False,852210351479369728,True,en,"Valdosta, GA",0,False,Who can get the pussy quicker these days  https://t.co/zvUrF8Suua,2017-04-12 17:22:35.752
131,0,False,852210351798185984,False,en,"Camilla, GA",0,False,"One of the officers in the office doesn't know my name, so he calls me Albany State.",2017-04-12 17:22:35.828
132,0,False,852210351248596992,False,en,"Phoenix, AZ",0,False,"We're #hiring! Read about our latest #job opening here: Inside Sales Rep - https://t.co/W9ZOHjRjka #Sales #Phoenix,… https://t.co/sg5HTyzD5y",2017-04-12 17:22:35.697
133,0,False,852210352066621440,False,en,"Lyncourt, NY",0,False,PSA: don't go rock climbing without chalk #OwMyFingers,2017-04-12 17:22:35.892
134,0,False,852210353031319552,False,en,"Fort Worth, TX",0,False,a concept: people watching in the library instead of actually studying,2017-04-12 17:22:36.122
135,0,False,852210352087384064,False,en,"Austin, TX",0,False,We're #hiring! Read about our latest #job opening here: Part Time Retail Sales Consultant - https://t.co/3TttlUMSHs… https://t.co/wPDEqpMauZ,2017-04-12 17:22:35.897
136,0,False,852210353060622336,False,en,"Essex, MD",0,False,At the #library #reading #playing and #learning! @ Essex Branch Library https://t.co/9ihzE6t9Kp,2017-04-12 17:22:36.129
137,0,False,852210353312112640,False,en,"Denver, CO",0,False,"See our latest #Denver, CO #job and click to apply: Residential Counselor II – M-F 4pm – 1am – Beeler -… https://t.co/JDcVCfCYJQ",2017-04-12 17:22:36.189
138,0,False,852210353270276096,False,en,"Mississauga, Ontario",0,False,"Interested in a #job in #Mississauga, ON? This could be a great fit: https://t.co/Wyes9zeoN3 #HR #Hiring #CareerArc https://t.co/yuqB7h004L",2017-04-12 17:22:36.179
139,0,False,852210354469744640,True,en,"Goleta, CA",0,False,"🤦🏾‍♀️ yup, smh lmaoooo https://t.co/RIGYoEudHK",2017-04-12 17:22:36.465
140,0,False,852210355078139904,False,en,"Tallahassee, FL",0,False,Charlie? I feel like I just lost my favorite uncle. Words can't even describe how I feel.,2017-04-12 17:22:36.610
141,0,False,852210354285289472,False,en,"Houston, TX",0,False,"Can you recommend anyone for this #job in #Houston, Texas? https://t.co/2e4cMv4R5O #RN #Nurse #ER #Hiring https://t.co/YME1Bfxs02",2017-04-12 17:22:36.421
142,0,False,852210355032010752,False,en,"Oakwood, GA",0,False,How should I wear my hair tonight? Help me!!!!,2017-04-12 17:22:36.599
143,0,False,852210354432073728,False,en,"Willmar, MN",0,False,"Interested in a #job in #Willmar, MN? This could be a great fit: https://t.co/FP6TmRJ5rr #Hospitality #Hiring https://t.co/qO1Mp4Ev2v",2017-04-12 17:22:36.456
144,0,False,852210355405291520,False,en,"Burnaby, British Columbia",0,False,@CargoReborn Lifting/Gym(strength training) is my anger management group :3,2017-04-12 17:22:36.688
145,0,False,852210356034338816,True,en,"Pennsylvania, USA",0,False,Damn charlie https://t.co/3IpBqxqtbr,2017-04-12 17:22:36.838
146,0,False,852210356546002944,False,en,"Salinas, CA",0,False,"Like do you think I forgot? No I didn't, but I'm only going to remind you so many time before I proceed to think your full of shit.",2017-04-12 17:22:36.960
147,0,False,852210356994887680,False,en,"Virginia Beach, VA",0,False,"Damn. Rest in power, Charlie.",2017-04-12 17:22:37.067
148,0,False,852210356680142848,False,en,"Eugene, OR",0,False,Thinking maybe the feeling just comes and it goes,2017-04-12 17:22:36.992
149,0,False,852210356923584512,False,en,"Plainfield, IL",0,False,People got jokes today 😴,2017-04-12 17:22:37.050
150,0,False,852210356868874240,False,en,"Fresno, CA",0,False,You want me to fix you but it's never enough @theweeknd,2017-04-12 17:22:37.037
151,0,False,852210356617449472,False,en,"Lawrenceville, GA",0,False,Quite afternoon imperialcigars with the crew. Smoking a #deadwoodtobacco #CrazyAlice #cigars… https://t.co/sduWXkpgwb,2017-04-12 17:22:36.977
152,0,False,852210357338750976,False,en,"Berkeley, CA",0,False,"@6other My nieces were at Newtown, my neighbours were at Columbine.

Now never surprised when I meet ppl who have strong links to shootings…",2017-04-12 17:22:37.149
153,0,False,852210357410181120,False,en,"Hicksville, NY",0,False,EAS exam complete ✔️,2017-04-12 17:22:37.166
154,0,False,852210357321875456,False,en,"Los Angeles, CA",0,False,"Don't get frustrated by your challenges, setbacks &amp; difficulties. You can’t cultivate a harvest without some weeds. #actorslife #voiceover",2017-04-12 17:22:37.145
155,0,False,852210357712154624,False,en,"Ross Township, PA",0,False,"In the future, we will ask for your hand over a text that's thru an app that invites you to buy the ring from a place that ships it to you.",2017-04-12 17:22:37.238
156,0,False,852210357124833280,False,en,"Nashville, TN",0,False,"Can you recommend anyone for this #job? Registered Nurse (RN), Radiology Procedural Sedation, FT-Days (Mon-Fri) -… https://t.co/P7W9uqXsL5",2017-04-12 17:22:37.098
157,0,False,852210355086479360,False,en,"Austin, TX",0,False,"Do y'all even see this coozie right now? 🤘

Chalk this day up as a win ✅🔥💯 #UT40for40 https://t.co/aJCQkZH1GZ",2017-04-12 17:22:36.612
158,0,False,852210357556977664,True,en,"Florida, USA",0,False,I love dad Alex https://t.co/bDF4TMXnED,2017-04-12 17:22:37.201
159,0,False,852210357472985088,False,en,"Manhattan, NY",0,False,"i organized a show with @cz77: 
@JULIA_HOLTER (solo), Georgia, @MathlouthiEmel + Victoria Ruiz in convo w/@AmyRosary https://t.co/NjYZST2n0Q",2017-04-12 17:22:37.181
160,0,False,852210358697598976,False,en,"Los Angeles, CA",0,False,Fuck this court stuff. Being a journalism student blows.,2017-04-12 17:22:37.473
161,0,False,852210358248808448,False,en,"Olathe, KS",0,False,Can you recommend anyone for this #job? NOC Central Technician - https://t.co/5anyiIqnPs #NettempsJobs #IT… https://t.co/DyPnUOoa1e,2017-04-12 17:22:37.366
162,0,False,852210357728944128,False,en,"West Virginia, USA",0,False,Thank god Hannah knows I'm crazy https://t.co/spiuJCEF2w,2017-04-12 17:22:37.242
163,0,False,852210359276642304,False,en,"Lake Grove, NY",0,False,"I can finish persona and Nier by the end of August... Right..?

RIGHT!?",2017-04-12 17:22:37.611
